patient_id,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_MYC_TARGETS_V1
TCGA-D8-A1JG,0.998290373209165,0.02207033768558161,0.5620586536925484,-1.019602714622744
TCGA-C8-A133,-0.6505108894840836,-3.626666844532063,-1.4941534774409246,0.5719884695773478
TCGA-A2-A0EO,-0.8209854176066924,1.2630375045347386,0.796832774824265,0.24698927240039198
TCGA-A2-A0YL,-0.21475168554500787,0.7215092698830798,0.508841464018067,-0.039038388190691914
TCGA-AR-A1AY,1.8764472339278624,0.38314778987973575,-0.17926741099219437,-0.13949237656059457
TCGA-B6-A0IC,-0.1569364949991292,-3.3869143756241598,-2.069108804281372,-1.0335749568889148
TCGA-AR-A24L,0.17157227713530623,1.0064492752571952,-0.6706228096588985,-1.2195198258411408
TCGA-AC-A3YJ,-1.0258447335379688,-1.7220396540524123,-1.4966767083975687,0.9355138411261501
TCGA-A8-A06U,0.3484783188412587,-0.6020591144941789,-0.5709138161509169,0.07481669558142218
TCGA-AR-A0U0,1.1356018187884656,-0.9362570216883171,1.105455393600913,1.120595831040819
