patient_id,immune_score,emt_score,hrd_score,PI3K_score,p53_score,MYC_score,MAPK_score,WNT_score,hypoxia_score,cellcycle_score,apoptosis_score,angio_score,dna_repair_score,TMB_score
TCGA-D8-A143,-0.0958415987525193,0.5868084369164147,0.5606914693836613,1.321145109639754,-0.6015789682717864,1.3463164395927276,3.895695669833956,0.7761720393061248,2.354175763939636,0.5451524351375692,-0.7030421771412012,0.2957289023497311,1.6621470583206386,0.013490169104885524
TCGA-BH-A0H9,1.0049901060107067,-0.7580280905222235,-0.9924163882636686,-1.2280046266434796,0.1840453194280412,0.9964759278243528,-0.0798532620453826,0.2331694752152351,-1.401106780644241,-2.5372544517019566,-0.6952286225438187,1.9371805234339317,-3.59757671965406,0.34248992866927885
TCGA-EW-A1PA,0.0176500607213107,0.2857741271418231,-0.1104081452430063,1.7463370535651657,-1.045032398959494,0.9082820739767036,0.3028647647575414,0.335431436701612,0.2973998037358907,0.2266024555325537,0.9203788213112476,-0.8172981290038203,0.204130311727596,-0.4447403915448138
TCGA-EW-A1PF,0.8620232529197436,-0.2331659950202524,0.2485996251616287,0.059060526851931,0.9490771428240448,0.459779885441437,0.8316807028380115,-0.3578652223010725,0.4071314154434778,-0.4939387714358104,0.2332201031076626,0.3750513877998919,-0.6310527596935714,-1.4004706980626263
TCGA-LL-A7SZ,-0.1052834806038466,1.3193190285663874,-0.5724716792458424,-2.055322830739906,-0.8257319860562726,-0.7233775947953442,-3.131667744880375,0.66137383185241,-0.5705826137493932,1.4843643873253738,0.7902769360309405,-0.5805066124645956,-0.3965776047558844,0.6469884021607089
TCGA-AR-A24O,0.774120828636761,-0.0017082849951996,0.6402232710812402,-0.4120887039501721,-0.3565846346511118,-0.1042596756884754,1.1426968306129952,0.1751365163551997,0.1721397441539872,-0.1205575838423622,0.0303157329278852,1.4947064435441608,0.3624838521079497,-0.6684292079208344
TCGA-B6-A2IU,0.2790048450901305,-1.0111902771880754,-0.784014367458988,-0.1200684435878846,-0.0752579773040567,-0.330980980504809,-0.5649475912714567,0.5289685373659152,-0.8708268053618043,-0.8091328990996256,0.4869745905085386,-0.1926068301790116,0.4750100579956139,-0.24667543457088356
TCGA-AC-A2QI,-0.1837959710894191,0.4606381169427709,0.1912987377963845,-0.0146626208460896,-0.2393133500205937,0.670554880577054,-0.625719088085798,0.4964306405293413,-0.4189324525938526,-1.4397771092363272,0.6318354122505785,0.4412781798974331,-1.1371473301577544,-1.4004706980626263
TCGA-BH-A0DS,0.1825864437647678,0.1542169508935123,0.1014888397102361,-0.8031608439822815,-0.0825990975090391,-1.1401339091502871,-0.6017029930812717,0.05005577007434,-0.0938262247571424,-0.9425422334739786,-0.5367250864253844,0.2794261004209613,-1.100324664898716,-0.27022927267460123
TCGA-LD-A9QF,1.4091396195661912,1.557477027861777,0.6693655759196112,-0.7622518954367479,0.907518936917845,1.3248427280901662,0.0809852972878241,0.8333598579885912,0.2016685745532821,-0.0018514312781864,-0.0457734058895284,0.3067934269374553,0.3085844748379507,-0.6985374519430598
