patient_id,immune_score,emt_score,hrd_score,PI3K_score,p53_score,MYC_score
TCGA-A7-A3J1,0.4295815996012569,0.7801959975858751,-0.5515035587098809,0.308953274243921,-0.3206255882232925,-0.3773035426754815
TCGA-D8-A73W,0.4740869571168287,-0.3573827571195918,0.665524685206261,-0.628035728080965,-0.2561730413388233,1.0945017088064322
TCGA-GM-A2DF,-0.4133953281741055,1.151831492288946,-0.342155072339639,-0.06192551246359017,-1.2897156681647062,1.6649980579052237
TCGA-A7-A4SF,-0.8164369492275966,0.4227443520804547,-1.6263148751504564,-0.6289931715575666,0.6849212412106885,0.03412103009909898
TCGA-AC-A3EH,-0.1644379293141921,-0.2491338489143476,0.8121288497136714,1.020333777355978,0.08326044881719499,0.40519067806818426
TCGA-D8-A143,-0.0958415987525193,0.5868084369164147,0.5606914693836613,1.321145109639754,-0.6015789682717864,1.3463164395927276
TCGA-BH-A0H9,1.0049901060107067,-0.7580280905222235,-0.9924163882636686,-1.2280046266434796,0.18404531942804128,0.9964759278243529
TCGA-EW-A1PA,0.0176500607213107,0.2857741271418231,-0.1104081452430063,1.7463370535651657,-1.045032398959494,0.9082820739767035
TCGA-EW-A1PF,0.8620232529197436,-0.2331659950202524,0.2485996251616287,0.05906052685193107,0.9490771428240448,0.45977988544143705
TCGA-LL-A7SZ,-0.1052834806038466,1.3193190285663874,-0.5724716792458424,-2.055322830739906,-0.8257319860562726,-0.7233775947953442
TCGA-AR-A24O,0.774120828636761,-0.0017082849951996,0.6402232710812402,-0.4120887039501721,-0.3565846346511118,-0.10425967568847541
TCGA-B6-A2IU,0.2790048450901305,-1.0111902771880754,-0.784014367458988,-0.12006844358788465,-0.07525797730405678,-0.330980980504809
TCGA-AC-A2QI,-0.1837959710894191,0.4606381169427709,0.1912987377963845,-0.014662620846089682,-0.23931335002059373,0.670554880577054
TCGA-BH-A0DS,0.1825864437647678,0.1542169508935123,0.1014888397102361,-0.8031608439822815,-0.08259909750903911,-1.1401339091502871
TCGA-LD-A9QF,1.4091396195661912,1.557477027861777,0.6693655759196112,-0.7622518954367479,0.907518936917845,1.3248427280901662
TCGA-D8-A1X8,-1.144500719080499,-0.1268648162499659,-0.1691820399634312,-1.0928310158111043,-0.39988480128391674,-0.8637149029977303
TCGA-A7-A4SD,-1.0204716030598238,1.211541810529243,0.4870597148883008,2.6409374219715915,-0.13815520211118962,0.0515837066512957
TCGA-D8-A1JD,1.4311655085515076,-0.1128627572136908,0.9125869296186038,0.6549385305598893,0.15860025024295563,-0.3714337354310463
TCGA-LL-A441,0.2332231118030446,1.232223213145665,-0.0790235160702779,-0.17499088301816706,-0.3605040462859787,1.9276719320937263
TCGA-AN-A0FF,-1.6831645478293964,0.0399018663203705,0.5078337872712261,0.5845229148719348,0.9261205889626832,-0.5369133846637664
TCGA-D8-A27V,1.3786235691975672,-0.3646077067066837,-1.043474669295728,0.36404979430631473,-0.18313511658751133,0.6251127894930466
TCGA-A2-A1FV,-1.0113271765516731,-1.5558739949561913,0.246397091106847,-0.5702409582208932,-0.4264497023646758,2.392022600188969
TCGA-AC-A3TM,1.7759097751857116,0.1625886663299408,-0.8170253245068456,-2.5641605183935336,0.12195686210110927,-0.31356721901298246
TCGA-E2-A15E,-1.3416252242391795,-1.0891590232555073,-0.0761482607684178,0.6216891298271314,-0.35845102114390415,-0.477139180891261
TCGA-A2-A4S0,0.6410347058669648,-1.5497186356189674,0.0596525166996856,0.37997817214425444,-0.7042924382585168,-0.4656441417042407
TCGA-E2-A1LL,1.1634178781462563,-1.3665730258570277,0.730280845966707,0.3733631081241282,0.1313510074481728,-0.168142744532085
TCGA-BH-A0BJ,1.102244672666644,-0.0089609785859487,-0.1079607922452411,-0.11223481514299445,0.676273650460744,1.0082644573735935
TCGA-BH-A202,0.5901384323665059,0.8142212638919043,1.4129785896897848,-0.08716720411934335,-1.8664290944378588,0.17729541180296277
TCGA-EW-A6SC,-0.6216584005829169,-0.5902017630609738,1.0798443907634814,-0.20406234858031433,0.03772061839303658,-0.815044417929283
TCGA-AR-A24T,-0.970791156152759,-0.364720823191608,1.2459333474867544,-1.743631458949348,-0.3312017783491213,0.8148543086694338
TCGA-AN-A0FS,-1.648124845122341,-1.5967721392212768,-0.3183033602025549,-0.238617354053881,-0.34694163777167747,-0.08699265937775943
TCGA-A2-A0CL,1.6297553482553206,2.0561760269844864,0.4408189436673303,0.6095905258955858,0.45143629096223725,1.2030931428284937
TCGA-B6-A401,1.241401008243887,-0.2155087526974798,-0.1812468307718698,-0.5634518135686526,-0.6672135599350209,0.5038523548350758
TCGA-A8-A085,-0.3456593126155348,-2.7638888803166664,-0.0823163235203067,0.5658962872363077,0.3583658178549411,0.26363049335654004
TCGA-D8-A1JG,-1.519217060434798,0.8710678134346822,0.1084442225970717,1.3535241072119613,-1.3126722220260643,-1.477452165463866
TCGA-A8-A09A,-0.7371654013873044,0.6021162525398056,0.2033624645341695,0.17647791320922993,0.1150512320777766,-0.030642509831175654
TCGA-GM-A3XL,-0.8661797413420715,1.7494047991176722,-1.4807526688747144,1.0336509457122875,-0.29928656932235265,-0.4315014295657728
TCGA-PL-A8LZ,1.403897369646561,1.61374245776168,1.462428631110117,1.9642860049652064,0.22187075234864959,0.6891426035177658
